XMEAS(1),XMEAS(2),XMEAS(3),XMEAS(4),XMEAS(5),XMEAS(6),XMEAS(7),XMEAS(8),XMEAS(9),XMEAS(10),XMEAS(11),XMEAS(12),XMEAS(13),XMEAS(14),XMEAS(15),XMEAS(16),XMEAS(17),XMEAS(18),XMEAS(19),XMEAS(20),XMEAS(21),XMEAS(22),XMEAS(23),XMEAS(24),XMEAS(25),XMEAS(26),XMEAS(27),XMEAS(28),XMEAS(29),XMEAS(30),XMEAS(31),XMEAS(32),XMEAS(33),XMEAS(34),XMEAS(35),XMEAS(36),XMEAS(37),XMEAS(38),XMEAS(39),XMEAS(40),XMEAS(41),XMV(1),XMV(2),XMV(3),XMV(4),XMV(5),XMV(6),XMV(7),XMV(8),XMV(9),XMV(10),XMV(11),label
0.29,3640.00,4550.00,9.28,26.50,42.10,2710.00,75.00,120.00,0.34,80.10,51.10,2640.00,24.80,50.60,3100.00,23.20,66.00,237.00,342.00,94.60,77.60,32.50,8.85,26.20,6.93,19.00,1.65,33.10,13.70,23.70,1.00,18.50,2.27,4.90,2.18,0.02,0.83,0.12,53.10,43.70,62.50,54.30,28.60,60.70,21.90,39.90,41.30,48.00,49.10,41.60,17.60,0.00
0.29,3620.00,4540.00,9.28,26.40,42.10,2710.00,75.60,120.00,0.34,80.20,49.90,2640.00,26.70,50.90,3100.00,21.60,66.00,236.00,342.00,94.60,77.40,32.50,8.85,26.20,6.93,19.00,1.65,33.10,13.70,23.70,1.00,18.50,2.27,4.90,2.18,0.02,0.83,0.12,53.10,43.70,62.80,54.50,28.70,59.80,22.30,39.90,37.70,48.60,49.10,40.90,21.20,0.00
0.24,3630.00,4460.00,9.34,27.00,42.20,2710.00,75.40,120.00,0.32,80.10,50.50,2640.00,25.10,51.90,3100.00,22.90,66.00,236.00,342.00,94.70,77.30,32.30,8.98,26.00,6.92,18.80,1.64,33.30,14.00,23.90,1.13,18.20,2.24,4.74,2.33,0.02,0.83,0.12,53.10,43.70,63.20,54.20,23.00,61.30,22.70,38.30,39.50,51.00,49.10,41.10,18.20,0.00
0.24,3620.00,4470.00,9.46,26.70,42.20,2700.00,75.10,120.00,0.32,80.00,49.30,2630.00,24.10,49.80,3100.00,23.40,66.00,234.00,342.00,94.70,76.70,32.30,8.98,26.00,6.92,18.80,1.64,33.30,14.00,23.90,1.13,18.20,2.24,4.74,2.33,0.02,0.83,0.12,53.10,43.70,63.40,54.20,23.10,58.70,22.40,38.40,36.20,46.20,49.20,40.30,17.20,0.00
0.25,3680.00,4510.00,9.35,26.80,42.50,2700.00,76.00,120.00,0.35,79.80,50.00,2630.00,26.10,49.80,3100.00,23.80,65.90,235.00,342.00,94.80,76.80,32.30,9.03,26.00,6.68,18.70,1.62,33.00,13.90,24.10,1.12,18.60,2.27,4.86,2.31,0.02,0.83,0.12,53.10,43.70,62.40,54.30,24.20,60.40,22.20,41.40,38.10,46.10,49.00,40.90,16.20,0.00
0.25,3640.00,4540.00,9.42,26.60,42.00,2700.00,74.30,120.00,0.35,79.80,50.00,2630.00,25.50,51.90,3100.00,22.40,65.90,237.00,342.00,94.80,77.20,32.30,9.03,26.00,6.68,18.70,1.62,33.00,13.90,24.10,1.12,18.60,2.27,4.86,2.31,0.04,0.85,0.09,54.30,44.10,63.00,53.90,24.20,60.20,22.40,41.60,38.20,50.90,48.90,41.10,19.50,0.00
0.25,3730.00,4500.00,9.30,26.90,42.30,2700.00,74.30,120.00,0.34,80.10,49.80,2630.00,24.30,49.00,3100.00,23.60,65.90,234.00,342.00,94.60,77.60,32.00,8.90,26.20,6.82,19.10,1.68,32.80,13.90,24.40,1.17,18.20,2.27,4.85,2.32,0.04,0.85,0.09,54.30,44.10,63.70,54.60,24.10,60.90,22.10,40.60,37.40,44.30,49.10,41.40,16.50,0.00
0.25,3730.00,4500.00,9.19,27.00,42.60,2700.00,75.70,120.00,0.34,80.20,51.60,2630.00,27.30,48.30,3100.00,22.70,65.90,238.00,341.00,94.40,77.30,32.00,8.90,26.20,6.82,19.10,1.68,32.80,13.90,24.40,1.17,18.20,2.27,4.85,2.32,0.04,0.85,0.09,54.30,44.10,63.60,54.50,24.40,61.50,22.00,41.00,42.70,42.60,48.80,42.20,18.70,0.00
0.28,3700.00,4470.00,9.38,26.80,42.40,2700.00,75.30,120.00,0.34,80.20,49.60,2630.00,24.60,50.10,3100.00,24.30,66.00,235.00,340.00,94.60,77.20,32.70,9.00,26.30,6.71,19.00,1.70,33.30,14.10,23.70,1.22,18.40,2.25,4.90,2.28,0.04,0.85,0.09,54.30,44.10,63.00,53.90,27.30,61.90,21.60,40.60,36.90,46.70,49.10,41.40,15.00,0.00
0.27,3700.00,4520.00,9.16,26.80,42.10,2700.00,74.60,120.00,0.34,80.20,48.80,2630.00,26.00,47.90,3100.00,23.50,66.00,236.00,341.00,94.60,77.40,32.70,9.00,26.30,6.71,19.00,1.70,33.30,14.10,23.70,1.22,18.40,2.25,4.90,2.28,0.04,0.85,0.09,54.30,44.10,63.00,53.40,27.40,60.70,21.70,40.80,34.50,41.70,49.00,41.20,16.80,0.00
0.21,3730.00,4490.00,9.35,26.90,42.20,2700.00,74.40,120.00,0.37,80.30,50.30,2620.00,24.00,49.80,3090.00,22.90,66.00,236.00,341.00,94.50,77.40,32.00,9.13,25.90,7.15,18.80,1.70,32.60,13.80,23.90,1.31,18.70,2.26,4.89,2.38,0.02,0.83,0.12,53.90,43.70,63.60,53.80,20.60,61.60,22.00,44.00,39.10,46.10,49.30,41.20,18.20,0.00
0.21,3710.00,4490.00,9.33,27.10,42.10,2690.00,75.90,120.00,0.37,80.20,48.50,2620.00,25.10,50.30,3090.00,22.90,66.10,236.00,340.00,94.60,77.40,32.00,9.13,25.90,7.15,18.80,1.70,32.60,13.80,23.90,1.31,18.70,2.26,4.89,2.38,0.02,0.83,0.12,53.90,43.70,64.00,53.70,20.60,60.60,22.10,44.60,33.80,47.30,49.40,41.40,18.30,0.00
0.27,3590.00,4510.00,9.32,27.20,42.00,2690.00,75.30,120.00,0.33,80.30,50.30,2620.00,26.30,50.90,3090.00,23.10,66.10,235.00,340.00,94.70,77.40,32.20,8.92,26.40,6.78,19.10,1.67,32.80,14.10,23.80,1.17,18.90,2.28,4.89,2.35,0.02,0.83,0.12,53.90,43.70,62.10,54.00,26.50,60.30,22.00,39.50,39.00,48.50,49.60,40.10,17.80,0.00
0.27,3600.00,4480.00,9.31,26.80,42.80,2690.00,75.00,120.00,0.33,80.30,49.20,2620.00,24.20,49.90,3090.00,23.90,66.10,239.00,340.00,94.80,77.30,32.20,8.92,26.40,6.78,19.10,1.67,32.80,14.10,23.80,1.17,18.90,2.28,4.89,2.35,0.02,0.83,0.12,53.90,43.70,61.90,54.40,26.90,60.70,21.80,40.00,35.80,46.40,49.40,40.50,16.00,0.00
0.26,3670.00,4540.00,9.36,26.80,42.10,2700.00,75.60,120.00,0.36,80.40,49.50,2620.00,24.80,50.10,3090.00,23.20,66.10,239.00,340.00,94.80,77.50,32.10,9.06,26.40,6.92,19.00,1.69,33.00,14.00,23.60,1.20,18.60,2.26,4.90,2.29,0.02,0.83,0.12,53.90,43.70,63.90,53.00,25.10,62.60,22.00,43.50,36.60,46.80,49.50,40.30,17.60,0.00
0.26,3700.00,4450.00,9.41,27.10,42.30,2700.00,74.10,120.00,0.36,80.50,50.60,2620.00,25.40,51.90,3090.00,23.10,66.20,234.00,340.00,94.50,77.80,32.10,9.06,26.40,6.92,19.00,1.69,33.00,14.00,23.60,1.20,18.60,2.26,4.90,2.29,0.02,0.84,0.10,52.90,43.20,63.30,54.10,25.20,60.50,21.80,43.20,39.80,51.00,49.50,41.50,17.70,0.00
0.27,3670.00,4510.00,9.22,27.00,42.20,2690.00,75.40,120.00,0.36,80.60,50.10,2620.00,25.00,48.90,3090.00,22.70,66.20,237.00,340.00,94.70,77.40,32.20,8.91,26.10,6.82,18.80,1.67,32.60,13.80,24.00,1.05,18.90,2.30,4.88,2.24,0.02,0.84,0.10,52.90,43.20,62.70,53.60,26.20,60.70,21.30,43.50,38.50,44.00,49.20,40.50,18.80,0.00
0.27,3630.00,4490.00,9.26,26.60,42.10,2690.00,74.10,120.00,0.36,80.50,50.50,2620.00,25.30,49.70,3090.00,22.70,66.20,235.00,340.00,94.70,77.50,32.20,8.91,26.10,6.82,18.80,1.67,32.60,13.80,24.00,1.05,18.90,2.30,4.88,2.24,0.02,0.84,0.10,52.90,43.20,63.30,53.80,26.40,62.40,21.50,43.10,39.50,45.80,49.20,41.30,18.80,0.00
0.26,3680.00,4550.00,9.35,27.00,42.10,2690.00,74.00,120.00,0.34,80.40,50.60,2620.00,26.20,48.20,3090.00,24.20,66.20,235.00,340.00,94.60,77.20,32.30,8.95,25.90,6.92,19.00,1.69,32.90,13.80,23.60,1.33,18.80,2.28,4.88,2.33,0.02,0.84,0.10,52.90,43.20,63.40,53.50,25.30,61.50,21.70,40.50,39.90,42.40,49.10,41.10,15.20,0.00
0.26,3690.00,4470.00,9.34,27.40,42.60,2690.00,75.00,120.00,0.34,80.30,50.00,2620.00,25.40,49.30,3090.00,22.70,66.20,235.00,339.00,94.70,77.10,32.30,8.95,25.90,6.92,19.00,1.69,32.90,13.80,23.60,1.33,18.80,2.28,4.88,2.33,0.02,0.84,0.10,52.90,43.20,63.30,54.40,25.50,59.90,21.60,39.90,38.10,44.80,49.00,41.00,18.70,0.00
0.24,3640.00,4490.00,9.38,26.90,42.30,2690.00,76.20,120.00,0.33,80.20,49.30,2620.00,25.90,48.70,3090.00,22.60,66.10,235.00,340.00,94.70,76.90,32.20,9.05,26.10,6.82,18.90,1.68,33.30,13.90,23.70,1.12,18.80,2.28,4.83,2.37,0.03,0.83,0.11,53.90,43.60,63.30,53.60,23.90,60.50,21.70,39.70,36.20,43.40,49.30,40.70,18.90,0.00
0.24,3690.00,4460.00,9.32,27.00,42.00,2690.00,75.30,120.00,0.33,80.20,49.30,2620.00,24.30,52.00,3090.00,23.40,66.00,236.00,340.00,94.70,77.30,32.20,9.05,26.10,6.82,18.90,1.68,33.30,13.90,23.70,1.12,18.80,2.28,4.83,2.37,0.03,0.83,0.11,53.90,43.60,62.40,54.00,24.00,60.70,21.80,40.20,36.10,51.10,49.30,40.90,17.20,0.00
0.25,3670.00,4470.00,9.39,26.90,42.40,2690.00,74.80,120.00,0.35,80.40,50.70,2620.00,27.00,50.90,3090.00,23.20,66.10,238.00,340.00,94.70,77.50,32.00,9.07,26.00,7.18,18.50,1.64,32.70,13.90,23.70,1.25,18.60,2.26,4.94,2.30,0.03,0.83,0.11,53.90,43.60,63.50,54.10,24.80,60.50,22.10,41.80,40.10,48.60,49.30,41.10,17.40,0.00
0.25,3690.00,4550.00,9.25,26.90,42.10,2690.00,74.80,120.00,0.35,80.40,49.70,2620.00,24.80,50.30,3090.00,23.80,66.10,236.00,340.00,94.50,77.40,32.00,9.07,26.00,7.18,18.50,1.64,32.70,13.90,23.70,1.25,18.60,2.26,4.94,2.30,0.03,0.83,0.11,53.90,43.60,63.20,53.20,24.80,61.40,21.60,42.00,37.40,47.20,49.50,40.70,16.20,0.00
0.28,3570.00,4560.00,9.40,26.90,42.50,2690.00,74.40,120.00,0.35,80.50,50.00,2620.00,26.20,51.60,3090.00,22.10,66.20,237.00,340.00,94.80,77.40,32.30,8.95,26.30,6.97,19.10,1.64,33.10,13.90,23.70,1.22,18.90,2.22,4.89,2.34,0.03,0.83,0.11,53.90,43.60,62.10,54.00,27.20,62.70,21.50,41.00,38.20,50.10,49.50,40.90,20.20,0.00
0.27,3580.00,4520.00,9.33,26.80,42.10,2700.00,74.50,120.00,0.35,80.30,50.40,2620.00,25.90,51.60,3090.00,23.90,66.10,236.00,340.00,94.90,77.50,32.30,8.95,26.30,6.97,19.10,1.64,33.10,13.90,23.70,1.22,18.90,2.22,4.89,2.34,0.01,0.82,0.10,53.20,43.40,61.90,54.40,27.30,62.00,21.60,41.20,39.20,50.10,49.30,40.10,15.80,0.00
0.25,3640.00,4490.00,9.35,26.90,42.10,2700.00,74.10,120.00,0.34,80.40,50.30,2630.00,26.40,49.40,3100.00,22.80,66.10,238.00,341.00,94.70,77.40,32.50,8.94,26.00,6.98,18.80,1.67,32.80,14.00,23.40,1.28,19.10,2.24,4.94,2.27,0.01,0.82,0.10,53.20,43.40,62.50,53.40,24.60,63.40,22.00,40.70,38.90,45.20,49.10,40.90,18.50,0.00
0.25,3650.00,4510.00,9.36,26.90,42.50,2700.00,73.70,120.00,0.34,80.50,50.90,2630.00,25.00,48.40,3100.00,22.70,66.10,236.00,340.00,94.80,77.60,32.50,8.94,26.00,6.98,18.80,1.67,32.80,14.00,23.40,1.28,19.10,2.24,4.94,2.27,0.01,0.82,0.10,53.20,43.40,62.30,53.20,24.50,60.50,21.90,41.20,40.60,42.80,49.10,41.40,18.70,0.00
0.23,3620.00,4480.00,9.26,26.80,42.80,2700.00,73.60,120.00,0.35,80.50,49.40,2630.00,25.70,48.50,3100.00,22.30,66.10,236.00,341.00,94.60,77.90,31.80,8.89,26.00,6.83,18.90,1.70,32.80,13.80,23.30,1.16,19.10,2.33,4.85,2.27,0.01,0.82,0.10,53.20,43.40,62.70,54.30,22.20,61.70,21.70,42.50,36.40,43.10,49.00,41.40,19.60,0.00
0.23,3610.00,4490.00,9.41,26.90,42.30,2700.00,74.90,120.00,0.35,80.50,49.20,2630.00,25.40,50.90,3100.00,22.70,66.10,236.00,340.00,94.70,77.30,31.80,8.89,26.00,6.83,18.90,1.70,32.80,13.80,23.30,1.16,19.10,2.33,4.85,2.27,0.01,0.82,0.10,53.20,43.40,62.90,54.20,22.20,60.70,21.40,42.50,35.80,48.50,48.90,40.20,18.60,0.00
0.29,3670.00,4520.00,9.30,26.70,42.70,2700.00,74.80,120.00,0.34,80.30,50.60,2630.00,26.90,50.10,3100.00,23.00,66.10,235.00,341.00,94.60,77.30,32.10,8.78,26.20,6.84,18.70,1.64,33.00,13.80,23.40,1.21,18.90,2.28,4.97,2.32,0.02,0.85,0.10,53.70,43.30,63.20,53.50,28.80,62.00,21.90,40.70,39.90,46.70,48.80,42.00,17.90,0.00
0.29,3680.00,4510.00,9.41,26.90,42.30,2700.00,74.90,120.00,0.34,80.10,50.00,2630.00,26.10,50.00,3100.00,23.30,66.00,235.00,341.00,94.60,77.10,32.10,8.78,26.20,6.84,18.70,1.64,33.00,13.80,23.40,1.21,18.90,2.28,4.97,2.32,0.02,0.85,0.10,53.70,43.30,63.10,53.70,28.70,60.60,21.90,40.50,38.20,46.60,48.60,40.30,17.30,0.00
0.27,3700.00,4530.00,9.37,26.30,42.30,2700.00,74.00,120.00,0.34,80.20,48.60,2630.00,25.30,49.50,3100.00,22.20,65.90,235.00,342.00,94.50,77.50,32.60,8.86,26.30,6.79,18.80,1.69,33.50,13.90,23.90,1.24,19.00,2.24,4.81,2.31,0.02,0.85,0.10,53.70,43.30,62.50,53.90,26.60,62.80,22.00,40.70,33.80,45.50,48.50,41.70,19.80,0.00
0.27,3700.00,4520.00,9.54,26.80,42.10,2700.00,74.80,120.00,0.34,80.20,50.50,2630.00,26.40,51.80,3100.00,24.00,65.90,232.00,341.00,94.50,77.60,32.60,8.86,26.30,6.79,18.80,1.69,33.50,13.90,23.90,1.24,19.00,2.24,4.81,2.31,0.02,0.85,0.10,53.70,43.30,62.50,54.10,26.40,61.20,22.00,40.50,39.50,50.80,48.60,40.90,15.60,0.00
0.22,3680.00,4500.00,9.38,26.90,42.50,2710.00,74.50,120.00,0.34,80.50,50.50,2630.00,24.30,49.40,3100.00,22.60,66.00,233.00,342.00,94.50,77.70,32.40,8.98,26.10,6.71,19.30,1.67,33.30,13.80,23.80,1.22,18.60,2.24,4.81,2.36,0.02,0.85,0.10,53.70,43.30,63.40,54.00,21.60,62.10,22.40,41.60,39.50,45.10,48.30,40.80,18.80,0.00
0.22,3700.00,4470.00,9.43,26.60,42.20,2700.00,75.30,120.00,0.35,80.30,50.20,2630.00,26.70,51.90,3100.00,23.80,66.00,235.00,342.00,94.40,77.20,32.40,8.98,26.10,6.71,19.30,1.67,33.30,13.80,23.80,1.22,18.60,2.24,4.81,2.36,0.02,0.83,0.11,52.80,44.30,63.20,54.40,21.40,62.10,21.70,41.20,38.70,50.90,48.70,41.50,16.00,0.00
0.23,3710.00,4440.00,9.29,26.70,42.40,2700.00,74.60,120.00,0.34,80.30,49.50,2630.00,25.10,49.40,3100.00,22.70,66.00,233.00,342.00,94.40,77.20,32.10,8.84,26.40,6.93,19.00,1.64,33.30,13.80,23.70,1.33,18.10,2.28,4.89,2.32,0.02,0.83,0.11,52.80,44.30,63.80,53.50,22.90,62.90,22.40,40.40,36.50,45.00,49.00,41.90,18.60,0.00
0.23,3720.00,4500.00,9.48,27.00,41.80,2700.00,75.10,120.00,0.34,80.10,48.50,2630.00,26.80,50.90,3100.00,22.60,65.90,234.00,342.00,94.40,77.30,32.10,8.84,26.40,6.93,19.00,1.64,33.30,13.80,23.70,1.33,18.10,2.28,4.89,2.32,0.02,0.83,0.11,52.80,44.30,63.60,52.80,22.80,60.60,22.10,40.20,33.80,48.60,49.10,41.10,18.90,0.00
0.26,3680.00,4500.00,9.30,26.60,42.10,2700.00,74.50,120.00,0.34,80.10,49.30,2630.00,26.40,50.50,3100.00,22.80,66.00,236.00,341.00,94.50,77.20,32.20,8.87,26.00,6.85,18.80,1.66,32.80,13.90,23.50,1.34,18.80,2.30,4.88,2.24,0.02,0.83,0.11,52.80,44.30,62.40,53.40,25.40,62.40,21.90,40.10,36.00,47.70,49.10,41.40,18.50,0.00
0.26,3630.00,4450.00,9.34,26.90,42.60,2700.00,75.60,120.00,0.34,80.00,52.00,2630.00,26.10,49.70,3100.00,23.00,65.90,238.00,342.00,94.70,77.50,32.20,8.87,26.00,6.85,18.80,1.66,32.80,13.90,23.50,1.34,18.80,2.30,4.88,2.24,0.02,0.83,0.11,52.80,44.30,63.30,54.10,25.60,63.10,22.20,40.10,44.10,45.90,49.00,40.90,18.00,0.00
0.25,3680.00,4530.00,9.47,26.50,42.40,2700.00,74.90,120.00,0.35,80.20,49.90,2630.00,25.50,51.00,3100.00,22.40,65.90,234.00,342.00,94.50,77.30,32.10,8.95,26.30,7.02,18.80,1.69,33.40,13.80,23.70,1.39,18.50,2.27,4.84,2.22,0.02,0.83,0.10,53.20,44.50,63.10,53.50,24.30,60.10,22.40,41.70,37.90,48.80,49.10,41.40,19.30,0.00
0.25,3690.00,4490.00,9.37,26.70,42.50,2700.00,74.60,120.00,0.35,80.20,50.40,2630.00,26.70,50.30,3100.00,23.50,66.00,237.00,342.00,94.50,77.50,32.10,8.95,26.30,7.02,18.80,1.69,33.40,13.80,23.70,1.39,18.50,2.27,4.84,2.22,0.02,0.83,0.10,53.20,44.50,62.80,53.90,24.40,61.90,22.30,41.50,39.30,47.20,48.80,40.70,16.80,0.00
0.26,3610.00,4530.00,9.35,27.20,42.10,2710.00,75.00,120.00,0.34,80.30,50.00,2640.00,24.80,51.20,3100.00,22.60,66.00,235.00,342.00,94.70,77.40,32.20,8.86,26.70,6.87,18.70,1.69,33.50,13.90,23.50,1.21,18.70,2.24,4.80,2.30,0.02,0.83,0.10,53.20,44.50,62.80,53.40,25.10,62.40,22.50,39.70,38.20,49.30,48.90,41.70,19.00,0.00
0.26,3650.00,4480.00,9.29,26.70,42.20,2710.00,74.50,120.00,0.34,80.30,50.50,2640.00,25.20,50.20,3100.00,23.20,66.00,234.00,343.00,94.50,77.50,32.20,8.86,26.70,6.87,18.70,1.69,33.50,13.90,23.50,1.21,18.70,2.24,4.80,2.30,0.02,0.83,0.10,53.20,44.50,62.10,54.10,25.30,61.20,22.30,39.60,39.70,47.10,49.00,39.90,17.50,0.00
0.26,3670.00,4520.00,9.30,27.30,42.10,2710.00,76.30,120.00,0.35,80.10,48.60,2640.00,24.70,52.10,3100.00,23.80,66.00,234.00,343.00,94.70,77.10,32.40,9.04,26.40,6.89,18.60,1.65,32.90,13.80,24.00,1.31,18.60,2.24,4.85,2.35,0.02,0.83,0.10,53.20,44.50,62.90,54.00,25.30,62.20,22.80,41.90,33.90,51.30,49.00,40.70,16.10,0.00
0.26,3660.00,4520.00,9.30,26.80,42.50,2700.00,74.40,120.00,0.35,79.80,48.80,2630.00,24.90,50.90,3100.00,22.90,66.00,232.00,343.00,94.50,76.90,32.40,9.04,26.40,6.89,18.60,1.65,32.90,13.80,24.00,1.31,18.60,2.24,4.85,2.35,0.02,0.82,0.10,53.70,43.70,63.20,54.00,25.40,60.30,22.50,41.70,34.40,48.60,48.90,40.10,18.20,0.00
0.23,3680.00,4530.00,9.44,27.10,42.50,2710.00,75.70,120.00,0.34,80.00,50.50,2640.00,23.30,51.30,3100.00,24.50,65.90,235.00,343.00,94.60,77.40,32.60,8.78,26.30,6.80,18.40,1.69,33.00,13.90,23.80,1.21,18.60,2.23,4.91,2.38,0.02,0.82,0.10,53.70,43.70,62.70,54.10,23.40,60.70,22.80,39.70,39.50,49.50,48.60,41.00,14.40,0.00
0.24,3690.00,4490.00,9.36,26.50,41.90,2710.00,75.00,120.00,0.34,80.10,50.70,2640.00,25.50,50.90,3100.00,22.90,65.90,234.00,343.00,94.50,77.70,32.60,8.78,26.30,6.80,18.40,1.69,33.00,13.90,23.80,1.21,18.60,2.23,4.91,2.38,0.02,0.82,0.10,53.70,43.70,62.50,54.50,23.10,60.00,22.60,40.40,40.30,48.50,48.50,41.30,18.10,0.00
0.22,3710.00,4540.00,9.41,26.70,42.40,2710.00,75.50,120.00,0.34,80.40,48.70,2640.00,24.40,51.30,3110.00,23.10,65.90,235.00,343.00,94.50,77.70,32.00,8.84,26.40,6.95,18.80,1.65,33.50,13.70,24.10,1.13,18.00,2.28,4.83,2.25,0.02,0.82,0.10,53.70,43.70,63.00,54.50,21.00,62.60,22.80,41.90,34.40,49.60,48.30,41.30,17.70,0.00
0.21,3660.00,4540.00,9.52,26.80,42.50,2710.00,74.30,120.00,0.35,80.30,50.60,2640.00,26.00,49.60,3110.00,24.00,66.00,233.00,343.00,94.40,77.50,32.00,8.84,26.40,6.95,18.80,1.65,33.50,13.70,24.10,1.13,18.00,2.28,4.83,2.25,0.02,0.82,0.10,53.70,43.70,63.80,54.60,21.10,60.40,22.40,41.20,39.90,45.60,48.40,40.90,15.40,0.00
0.27,3680.00,4520.00,9.29,26.90,42.80,2710.00,74.30,120.00,0.33,80.20,48.60,2640.00,25.00,47.80,3110.00,22.60,66.00,233.00,343.00,94.50,77.20,32.20,8.99,26.70,6.91,19.30,1.63,33.20,13.80,24.00,1.26,18.30,2.29,4.79,2.22,0.01,0.81,0.08,53.10,42.90,62.20,53.60,26.30,63.20,22.40,39.10,33.90,41.40,48.10,41.50,18.90,0.00
0.27,3660.00,4500.00,9.36,26.80,42.30,2710.00,75.80,120.00,0.33,79.90,51.80,2640.00,25.60,50.20,3100.00,23.00,65.90,234.00,343.00,94.60,77.20,32.20,8.99,26.70,6.91,19.30,1.63,33.20,13.80,24.00,1.26,18.30,2.29,4.79,2.22,0.01,0.81,0.08,53.10,42.90,62.50,53.90,26.30,62.00,22.70,38.50,43.40,47.00,47.80,41.10,17.90,0.00
0.25,3680.00,4430.00,9.48,27.20,42.00,2710.00,74.50,120.00,0.33,80.00,49.90,2640.00,25.20,49.70,3100.00,22.10,65.80,232.00,343.00,94.60,77.30,32.20,8.90,26.70,6.87,18.80,1.66,32.80,13.70,24.30,1.48,18.60,2.26,4.83,2.24,0.01,0.81,0.08,53.10,42.90,62.50,53.60,24.50,62.40,23.10,39.70,37.80,45.90,47.70,41.20,20.10,0.00
0.25,3670.00,4460.00,9.34,27.20,42.30,2710.00,75.00,120.00,0.34,80.00,48.20,2640.00,25.30,50.60,3100.00,22.70,65.80,229.00,344.00,94.60,77.10,32.20,8.90,26.70,6.87,18.80,1.66,32.80,13.70,24.30,1.48,18.60,2.26,4.83,2.24,0.01,0.81,0.08,53.10,42.90,62.50,53.30,24.70,62.90,22.80,39.30,32.70,47.80,47.80,40.60,18.70,0.00
0.25,3650.00,4500.00,9.43,27.10,42.10,2710.00,75.80,120.00,0.33,79.90,50.70,2640.00,26.90,50.20,3100.00,22.70,65.70,228.00,343.00,94.60,77.10,32.00,8.94,26.10,6.97,18.60,1.65,33.20,13.90,23.90,1.31,18.40,2.27,4.74,2.29,0.01,0.81,0.08,53.10,42.90,63.30,54.00,24.50,62.30,22.90,38.20,40.20,47.10,47.70,41.90,18.60,0.00
0.25,3650.00,4530.00,9.37,27.20,42.50,2710.00,75.50,120.00,0.32,79.80,48.40,2640.00,24.40,49.10,3100.00,24.40,65.70,230.00,344.00,94.50,77.20,32.00,8.94,26.10,6.97,18.60,1.65,33.20,13.90,23.90,1.31,18.40,2.27,4.74,2.29,0.01,0.82,0.12,54.40,44.60,63.30,53.60,24.40,60.30,23.30,38.90,33.40,44.50,47.10,40.40,14.70,0.00
0.27,3640.00,4500.00,9.38,26.90,42.50,2710.00,74.60,120.00,0.35,79.90,50.20,2640.00,23.70,48.90,3110.00,23.60,65.60,230.00,344.00,94.60,77.50,32.30,9.06,26.70,6.82,18.70,1.67,33.70,13.90,24.10,1.27,18.30,2.24,4.80,2.29,0.01,0.82,0.12,54.40,44.60,62.60,54.40,26.50,61.10,22.70,41.80,38.80,43.90,46.90,40.90,16.40,0.00
0.27,3670.00,4550.00,9.46,26.70,42.20,2710.00,75.10,120.00,0.35,80.00,48.00,2640.00,26.30,51.40,3110.00,24.40,65.60,228.00,344.00,94.60,77.50,32.30,9.06,26.70,6.82,18.70,1.67,33.70,13.90,24.10,1.27,18.30,2.24,4.80,2.29,0.01,0.82,0.12,54.40,44.60,62.00,53.80,26.70,61.90,22.90,41.70,32.20,49.90,46.80,40.80,14.70,0.00
0.24,3680.00,4530.00,9.42,26.70,42.30,2710.00,74.90,120.00,0.35,80.10,50.90,2640.00,24.50,49.40,3110.00,21.80,65.60,228.00,344.00,94.60,77.40,32.40,8.83,26.60,6.83,18.60,1.67,33.50,13.90,24.40,1.25,18.50,2.26,4.82,2.23,0.01,0.82,0.12,54.40,44.60,63.10,53.70,23.60,61.70,22.60,42.20,40.60,45.20,46.50,42.20,20.70,0.00
0.24,3660.00,4510.00,9.36,27.40,42.40,2710.00,74.90,120.00,0.36,80.00,51.10,2640.00,25.00,50.50,3110.00,22.90,65.60,225.00,344.00,94.50,77.80,32.40,8.83,26.60,6.83,18.60,1.67,33.50,13.90,24.40,1.25,18.50,2.26,4.82,2.23,0.01,0.82,0.12,54.40,44.60,63.40,53.90,23.50,60.80,23.00,41.70,41.30,47.60,46.50,40.40,18.10,0.00
0.23,3690.00,4550.00,9.40,27.00,42.10,2710.00,74.70,120.00,0.35,80.10,50.80,2640.00,24.90,51.60,3110.00,22.70,65.60,226.00,344.00,94.50,77.40,32.80,8.94,26.50,6.71,18.70,1.67,33.40,14.00,23.90,1.12,18.00,2.23,4.84,2.26,0.02,0.82,0.09,54.40,43.70,62.90,53.90,22.20,61.90,23.10,42.10,40.60,50.30,46.40,42.00,18.60,0.00
0.23,3670.00,4520.00,9.27,26.70,42.30,2710.00,75.30,120.00,0.36,80.00,51.50,2640.00,26.10,50.40,3110.00,22.50,65.60,225.00,344.00,94.60,77.30,32.80,8.94,26.50,6.71,18.70,1.67,33.40,14.00,23.90,1.12,18.00,2.23,4.84,2.26,0.02,0.82,0.09,54.40,43.70,63.20,54.40,22.10,61.10,22.90,41.80,42.40,47.50,46.40,40.20,19.00,0.00
